lab-python-app  | 127.0.0.1 - - [13/May/2026 23:48:58] "GET /health HTTP/1.1" 200 -
lab-zabbix-server  |    431:20260513:232518.929 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260513:232618.927 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:232718.924 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    402:20260513:232740.479 executing housekeeper
lab-zabbix-server  |    402:20260513:232740.519 housekeeper [deleted 0 hist/trends, 0 items/triggers, 0 events, 0 problems, 0 sessions, 0 alarms, 0 audit, 0 autoreg_host, 0 records in 0.030236 sec, idle for 1 hour(s)]
lab-zabbix-server  |    430:20260513:232818.921 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:232918.919 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:233018.917 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260513:233118.914 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:233218.912 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:233318.909 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:233418.907 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260513:233518.904 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260513:233618.902 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:233718.900 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:233818.897 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:233918.896 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260513:234018.893 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:234118.890 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:234218.889 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:234318.886 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:234418.883 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:234518.882 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:234618.878 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:234718.877 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260513:234818.874 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:234918.872 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260513:235018.869 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260513:235118.867 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260513:235218.864 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:235318.863 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:235418.860 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:235518.858 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260513:235618.856 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260513:235718.855 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260513:235818.852 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260513:235918.849 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260514:000018.848 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260514:000118.845 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260514:000218.843 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260514:000318.841 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260514:000418.839 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260514:000518.838 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260514:000618.835 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260514:000718.833 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260514:000818.831 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    431:20260514:000918.829 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260514:001018.827 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    432:20260514:001118.824 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    433:20260514:001218.823 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    434:20260514:001318.821 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    447:20260514:001333.262 enabling Zabbix agent checks on host "Zabbix server": interface became available
lab-zabbix-server  |    447:20260514:001336.298 Zabbix agent item "system.cpu.util[,guest_nice]" on host "Zabbix server" failed: first network error, wait for 15 seconds
lab-zabbix-server  |    411:20260514:001336.334 item "Zabbix server:system.sw.packages.get" became not supported: Failed to read sw value: cannot obtain package information.
lab-zabbix-server  |    447:20260514:001351.256 resuming Zabbix agent checks on host "Zabbix server": connection restored
lab-zabbix-server  |    411:20260514:001411.267 item "Zabbix server:vfs.dev.read.await[sda]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.read.time.rate[sda])/(last(//vfs.dev.read.rate[sda])+(last(//vfs.dev.read.rate[sda])=0)))*1000*(last(//vfs.dev.read.rate[sda]) > 0)".
lab-zabbix-server  |    411:20260514:001412.271 item "Zabbix server:vfs.dev.read.await[sdb]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.read.time.rate[sdb])/(last(//vfs.dev.read.rate[sdb])+(last(//vfs.dev.read.rate[sdb])=0)))*1000*(last(//vfs.dev.read.rate[sdb]) > 0)".
lab-zabbix-server  |    411:20260514:001413.277 item "Zabbix server:vfs.dev.read.await[sdc]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.read.time.rate[sdc])/(last(//vfs.dev.read.rate[sdc])+(last(//vfs.dev.read.rate[sdc])=0)))*1000*(last(//vfs.dev.read.rate[sdc]) > 0)".
lab-zabbix-server  |    411:20260514:001414.287 item "Zabbix server:vfs.dev.read.await[sdd]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.read.time.rate[sdd])/(last(//vfs.dev.read.rate[sdd])+(last(//vfs.dev.read.rate[sdd])=0)))*1000*(last(//vfs.dev.read.rate[sdd]) > 0)".
lab-zabbix-server  |    413:20260514:001415.290 item "Zabbix server:vfs.dev.read.await[sde]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.read.time.rate[sde])/(last(//vfs.dev.read.rate[sde])+(last(//vfs.dev.read.rate[sde])=0)))*1000*(last(//vfs.dev.read.rate[sde]) > 0)".
lab-zabbix-server  |    411:20260514:001416.257 item "Zabbix server:vfs.dev.read.await[sdf]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.read.time.rate[sdf])/(last(//vfs.dev.read.rate[sdf])+(last(//vfs.dev.read.rate[sdf])=0)))*1000*(last(//vfs.dev.read.rate[sdf]) > 0)".
lab-zabbix-server  |    411:20260514:001416.782 item "Zabbix server:vfs.dev.write.await[sda]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.write.time.rate[sda])/(last(//vfs.dev.write.rate[sda])+(last(//vfs.dev.write.rate[sda])=0)))*1000*(last(//vfs.dev.write.rate[sda]) > 0)".
lab-zabbix-server  |    411:20260514:001417.785 item "Zabbix server:vfs.dev.write.await[sdb]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.write.time.rate[sdb])/(last(//vfs.dev.write.rate[sdb])+(last(//vfs.dev.write.rate[sdb])=0)))*1000*(last(//vfs.dev.write.rate[sdb]) > 0)".
lab-zabbix-server  |    411:20260514:001418.790 item "Zabbix server:vfs.dev.write.await[sdc]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.write.time.rate[sdc])/(last(//vfs.dev.write.rate[sdc])+(last(//vfs.dev.write.rate[sdc])=0)))*1000*(last(//vfs.dev.write.rate[sdc]) > 0)".
lab-zabbix-server  |    432:20260514:001418.820 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    411:20260514:001419.794 item "Zabbix server:vfs.dev.write.await[sdd]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.write.time.rate[sdd])/(last(//vfs.dev.write.rate[sdd])+(last(//vfs.dev.write.rate[sdd])=0)))*1000*(last(//vfs.dev.write.rate[sdd]) > 0)".
lab-zabbix-server  |    411:20260514:001420.800 item "Zabbix server:vfs.dev.write.await[sde]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.write.time.rate[sde])/(last(//vfs.dev.write.rate[sde])+(last(//vfs.dev.write.rate[sde])=0)))*1000*(last(//vfs.dev.write.rate[sde]) > 0)".
lab-zabbix-server  |    411:20260514:001422.258 item "Zabbix server:vfs.dev.write.await[sdf]" became not supported: Cannot evaluate function: not enough data at "last(//vfs.dev.write.time.rate[sdf])/(last(//vfs.dev.write.rate[sdf])+(last(//vfs.dev.write.rate[sdf])=0)))*1000*(last(//vfs.dev.write.rate[sdf]) > 0)".
lab-zabbix-server  |    411:20260514:001514.276 item "Zabbix server:vfs.dev.read.await[sdd]" became supported
lab-zabbix-server  |    411:20260514:001515.284 item "Zabbix server:vfs.dev.read.await[sde]" became supported
lab-zabbix-server  |    411:20260514:001516.257 item "Zabbix server:vfs.dev.read.await[sdf]" became supported
lab-zabbix-server  |    432:20260514:001518.817 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    411:20260514:001519.864 item "Zabbix server:vfs.dev.write.await[sdd]" became supported
lab-zabbix-server  |    411:20260514:001520.870 item "Zabbix server:vfs.dev.write.await[sde]" became supported
lab-zabbix-server  |    411:20260514:001522.255 item "Zabbix server:vfs.dev.write.await[sdf]" became supported
lab-zabbix-server  |    411:20260514:001611.265 item "Zabbix server:vfs.dev.read.await[sda]" became supported
lab-zabbix-server  |    411:20260514:001612.273 item "Zabbix server:vfs.dev.read.await[sdb]" became supported
lab-zabbix-server  |    411:20260514:001613.279 item "Zabbix server:vfs.dev.read.await[sdc]" became supported
lab-zabbix-server  |    411:20260514:001616.935 item "Zabbix server:vfs.dev.write.await[sda]" became supported
lab-zabbix-server  |    411:20260514:001617.942 item "Zabbix server:vfs.dev.write.await[sdb]" became supported
lab-zabbix-server  |    430:20260514:001618.814 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    411:20260514:001618.950 item "Zabbix server:vfs.dev.write.await[sdc]" became supported
lab-zabbix-server  |    430:20260514:001718.813 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-server  |    430:20260514:001818.810 cannot send list of active checks to "172.18.0.6": host [LAB - Docker Agent2] not found
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Preparing Zabbix agent 2
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Using 'zabbix-server' servers for passive checks
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'Server': 'zabbix-server'... updated
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Using 'zabbix-server' servers for active checks
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'ServerActive': 'zabbix-server'... updated
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'PidFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'LogType': 'console'... added
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'LogFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'LogFileSize': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'DebugLevel': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'SourceIP': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'ListenPort': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'ListenIP': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'HeartbeatFrequency': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'ForceActiveChecksOnStart': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'EnablePersistentBuffer': '0'... added
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'PersistentBufferFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'PersistentBufferPeriod': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'StatusPort': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'HostInterface': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'HostInterfaceItem': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'Hostname': 'LAB - Docker Agent2'... updated
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'HostnameItem': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'HostMetadata': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'HostMetadataItem': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'RefreshActiveChecks': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'BufferSend': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'BufferSize': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'Timeout': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'Include': '/etc/zabbix/zabbix_agent2.d/plugins.d/*.conf'... updated
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'Include': '/etc/zabbix/zabbix_agentd.d/*.conf'... added first occurrence
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'UserParameterDir': '/var/lib/zabbix/user_scripts'... added
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'UnsafeUserParameters': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSConnect': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSAccept': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSCAFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSCRLFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSServerCertIssuer': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSServerCertSubject': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSCertFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSKeyFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSPSKIdentity': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.conf parameter 'TLSPSKFile': ''... removed
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Preparing Zabbix agent 2 plugin configuration files
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.d/plugins.d/mongodb.conf parameter 'Plugins.MongoDB.System.Path': '/usr/sbin/zabbix-agent2-plugin/mongodb'... added
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.d/plugins.d/postgresql.conf parameter 'Plugins.PostgreSQL.System.Path': '/usr/sbin/zabbix-agent2-plugin/postgresql'... added
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.d/plugins.d/mssql.conf parameter 'Plugins.MSSQL.System.Path': '/usr/sbin/zabbix-agent2-plugin/mssql'... added
lab-zabbix-agent2  | 2026-05-13T22:57:15Z [info]: ** Updating /etc/zabbix/zabbix_agent2.d/plugins.d/ember.conf parameter 'Plugins.EmberPlus.System.Path': '/usr/sbin/zabbix-agent2-plugin/ember-plus'... added
lab-zabbix-agent2  | 2026/05/13 22:57:15.761196 Starting Zabbix Agent 2 (7.0.26)
lab-zabbix-agent2  | 2026/05/13 22:57:15.763330 OpenSSL library (OpenSSL 3.5.6 7 Apr 2026) initialized
lab-zabbix-agent2  | 2026/05/13 22:57:15.781980 using configuration file: /etc/zabbix/zabbix_agent2.conf
lab-zabbix-agent2  | 2026/05/13 22:57:15.782213 using plugin 'Agent' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782246 using plugin 'Ceph' (built-in) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782264 using plugin 'Cpu' (built-in) providing following interfaces: exporter, collector, runner, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782301 using plugin 'DNS' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782312 using plugin 'Docker' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782318 using plugin 'EmberPlus' (/usr/sbin/zabbix-agent2-plugin/ember-plus) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782325 using plugin 'File' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782331 using plugin 'Hw' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782335 using plugin 'Kernel' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782339 using plugin 'Log' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782343 using plugin 'MQTT' (built-in) providing following interfaces: watcher, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782346 using plugin 'MSSQL' (/usr/sbin/zabbix-agent2-plugin/mssql) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782362 using plugin 'Memcached' (built-in) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782387 using plugin 'Memory' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782393 using plugin 'Modbus' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782397 using plugin 'MongoDB' (/usr/sbin/zabbix-agent2-plugin/mongodb) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782402 using plugin 'Mysql' (built-in) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782408 using plugin 'NetIf' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782412 using plugin 'Oracle' (built-in) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782431 using plugin 'PostgreSQL' (/usr/sbin/zabbix-agent2-plugin/postgresql) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782484 using plugin 'Proc' (built-in) providing following interfaces: exporter, collector, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782492 using plugin 'ProcExporter' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782497 using plugin 'Redis' (built-in) providing following interfaces: exporter, runner, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782502 using plugin 'Smart' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782506 using plugin 'Sw' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782510 using plugin 'Swap' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782515 using plugin 'SystemRun' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782519 using plugin 'Systemd' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782524 using plugin 'TCP' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782528 using plugin 'UDP' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782532 using plugin 'Uname' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782536 using plugin 'Uptime' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782539 using plugin 'Users' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782543 using plugin 'VFSDev' (built-in) providing following interfaces: exporter, collector, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782546 using plugin 'VFSDir' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782550 using plugin 'VfsFs' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782555 using plugin 'WebCertificate' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782564 using plugin 'WebPage' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782567 using plugin 'ZabbixAsync' (built-in) providing following interfaces: exporter, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782572 using plugin 'ZabbixStats' (built-in) providing following interfaces: exporter, configurator, maximum capacity: 1000, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782576 using plugin 'ZabbixSync' (built-in) providing following interfaces: exporter, maximum capacity: 1, active checks on start enabled: false
lab-zabbix-agent2  | 2026/05/13 22:57:15.782882 Plugin communication protocol version is 6.4.0
lab-zabbix-agent2  | 2026/05/13 22:57:15.782900 Zabbix Agent2 hostname: [LAB - Docker Agent2]
lab-zabbix-agent2  | Press Ctrl+C to exit.
lab-zabbix-agent2  | 2026/05/13 22:57:17.004536 [101] cannot connect to [zabbix-server:10051]: dial tcp :0->172.18.0.5:10051: connect: connection refused
lab-zabbix-agent2  | 2026/05/13 22:57:17.004585 [101] active check configuration update from host [LAB - Docker Agent2] started to fail
